"Gene_name"	"replicate1_timepoint1"	"replicate1_timepoint2"	"replicate1_timepoint3"	"replicate1_timepoint4"	"replicate2_timepoint1"	"replicate2_timepoint2"	"replicate2_timepoint3"	"replicate2_timepoint4"	"replicate3_timepoint1"	"replicate3_timepoint2"	"replicate3_timepoint3"	"replicate3_timepoint4"
VNG0215C	111.6252461	128.7392664	778.6176166	186.4740087	178.9499027	163.1246741	175.4137094	185.6858309	167.6208237	213.6355698	398.553626	293.4809657
VNG0216H	0.813934086	2.023596253	35.79093951	7.474292229	5.081463086	5.920821505	7.036653098	8.447001087	6.399317162	7.073158043	20.86905725	19.30795827
VNG0217H	75.69587001	81.04021185	324.9729477	85.85853637	118.9337036	95.09564336	68.35605866	73.05914975	105.2790888	107.8001679	118.1823786	153.0845263
VNG0218G	6.395196391	8.383470191	140.7484186	40.43783744	10.16292617	15.34580268	21.27749865	52.31212954	15.68864853	15.9800978	31.53042346	66.47454205
VNG0219H	69.88205511	96.65081152	184.0049528	126.2963738	66.88304115	112.8581079	272.7540772	221.5485373	70.18605919	96.53550884	380.4066197	137.6381597
VNG0220H	53.25454449	87.97825615	162.2668975	116.3306508	60.15353599	86.39566074	219.8116396	167.3098987	55.94241777	81.4723019	289.217913	124.1225889
VNG0222C	82.90500049	125.2702442	272.7137845	159.0682705	85.69818825	143.9122125	324.1886606	258.3004017	87.31971482	130.591455	464.3365239	177.0815602
VNG0223G	40.11532282	51.16807668	125.3780765	67.65192709	52.3253361	66.69986676	92.48172643	87.8784499	44.17593138	53.17966973	91.1887067	84.12753247
VNG0226G	199.0650222	166.1276162	307.1872661	495.9863663	174.417787	174.6038179	309.2776576	509.1911532	184.1351906	177.8768263	329.1413269	506.9718186
VNG0227H	192.2047206	252.2749995	324.9729477	470.1138163	180.5979448	220.0370604	631.4558458	494.8164321	171.7494154	221.8875875	728.1486281	407.1220916
VNG0228G	264.2960254	172.198405	127.7934159	163.8594835	239.6527861	192.4871155	119.6231027	130.5580343	229.5496995	167.0051205	107.9746875	154.1878382
VNG0230C	513.3598557	367.9090712	295.1105687	352.4416259	489.3311615	393.3117143	257.8430742	348.1053606	458.4801102	324.8413323	216.8567254	357.197228
VNG0231C	204.6462845	260.562108	240.2164897	367.0069133	169.8856713	235.7453624	450.1782589	328.0993054	173.6072817	217.1721488	385.8507216	214.0425089
VNG0233H	963.8142343	914.8582298	257.3434424	437.9168652	914.3886817	734.544366	655.4139742	418.3488433	961.1361518	819.0455045	652.1580392	383.6767137
VNG0234C	1944.255979	1749.92895	1160.46083	1122.293725	2009.512645	1651.788367	1326.409109	1016.60399	2006.082715	1895.475371	1372.367352	1170.062271
VNG0237H	791.6090369	684.4573422	107.5923949	110.9644923	757.6873471	471.732391	236.9006543	95.58448598	716.9299517	622.830861	202.5659579	92.12654376
VNG0238H	38.25490205	57.23886544	50.50255269	42.54597115	34.33421004	49.42073461	72.37700329	40.01211041	29.31300119	50.16702834	74.85640102	36.13346477
VNG0239C	1824.142563	1410.928397	422.0256794	372.3730718	1878.4933	1315.993204	708.3564118	341.8812545	1832.475434	1755.453039	584.5604407	337.6134418
VNG0240C	146.1593066	92.79634246	139.8701133	108.0897645	128.5472824	88.69148949	56.79584286	93.50978396	138.3078225	98.36929056	77.35161439	135.4315359
VNG0240a	34.65033681	28.9085179	87.17179746	25.87255002	37.90496788	30.44993917	19.60210506	25.34100326	45.62093848	37.06858752	31.53042346	40.82254035
VNG0243Cm	104.7649445	85.08740436	66.09247112	36.60486707	97.92116703	75.52068247	58.97385453	43.71693545	107.3433847	85.13986533	54.21418134	53.78645519
VNG0244H	39.65021762	63.40601593	106.274937	77.04270451	37.08094684	55.34155611	106.5550326	77.20855379	36.5380367	57.10920198	103.437936	68.1295099
VNG0245G	190.6931287	143.675334	84.31730536	115.7557053	192.6835867	139.1997219	105.7173358	86.54471289	174.2265705	134.5209872	117.0481907	84.40336045
VNG0247C	146.9732407	126.1374998	115.0579896	99.65722971	131.1566823	105.4872893	118.4503271	96.918223	129.8442095	103.6086669	113.645627	95.98813541
VNG0248C	423.4782774	726.76014	101.444258	67.84357561	274.1243329	813.6900412	109.2356624	94.54713497	397.3769528	820.8792862	72.36118765	87.43746818
VNG0249G	1609.612793	3188.127716	390.1871136	243.2019702	1113.93911	3147.581212	385.0054481	329.8776214	1537.487556	3543.128242	248.840824	333.2001942
VNG0250C	175.1121048	160.3459126	196.3012265	106.7482249	216.7175338	172.0663229	124.1466654	103.5869081	199.4109799	195.9526747	168.7671587	125.5017288
VNG0251C	128.6015856	68.12774052	63.23797902	40.43783744	135.0021139	86.15399456	36.85865908	47.86633949	112.2976947	100.0720879	42.19178967	59.57884267
VNG0252C	327.5503315	233.0026543	203.547245	160.2181616	356.2517633	235.1411969	180.4398901	142.4134745	259.688419	252.2759702	201.8854452	189.493819
VNG0254G	1640.426012	1964.333791	3489.506814	6287.796249	2224.4448	2231.06221	3683.185279	5113.399518	1812.245334	1638.614947	4872.244356	7389.155631
VNG0255C	194.5302466	138.1827156	106.0553606	39.47959485	187.8767973	156.5996872	66.51312571	47.42176049	170.5108379	146.0476151	55.57520682	44.13247605
VNG0256H	195.1116281	146.1807389	115.0579896	45.03740189	199.0010814	186.8079602	78.40842023	62.83383265	192.8052332	161.8967285	68.95862397	48.26989568
VNG0258H	5911.952096	7226.165858	4524.369992	12446.0381	6262.971921	6490.428701	8097.344782	11470.5829	7475.021734	7333.293078	8415.674175	12628.23219
VNG0259G	3521.311409	3161.820965	1472.259199	690.8929098	3916.846681	3043.906419	1928.545567	652.7901717	3758.876329	3823.172907	1788.841147	639.6450748
VNG0261H	109.5322727	112.0686877	360.7638872	418.9436618	126.2125561	119.9872603	285.6546079	436.8729685	142.8492734	165.0403543	508.3430142	463.3909985
VNG0262C	188.3676028	244.1806145	638.527927	979.7072275	180.0485974	273.9286194	974.2413753	1086.69928	209.7324592	248.0844691	1072.488073	761.0093839
VNG0264H	1004.510939	1091.296551	954.9373984	954.7929201	1009.563112	1088.101993	1268.105412	836.8458796	926.8688405	941.5159262	1160.501053	730.3924787
VNG0265G	595.1020933	769.73747	1147.94498	1380.44428	611.0116018	745.2985111	1172.943056	1084.476385	604.4258274	724.9986994	1284.127534	1078.211556
VNG0266H	111.7415224	84.99104263	81.68238956	98.12404157	98.60785123	102.9497943	96.83774977	127.4459813	110.2333989	95.7496024	89.37400607	110.0553622
VNG0267H	87.20722351	68.99499606	81.24323693	60.94422894	77.73265152	75.64151556	66.51312571	73.80011476	72.86964381	69.55272076	48.54324187	63.99209028
VNG0268C	176.9725256	153.9860387	222.2112318	199.1228109	169.4736607	148.0205376	185.2985316	255.0401556	209.5260297	162.0277129	167.1792956	233.6262951
VNG0270C	372.6655351	262.7784277	160.2907107	75.8928134	379.3243525	265.2286368	279.6231909	95.58448598	322.4430131	192.2851112	152.8885281	73.64606941
VNG0271C	101.3929319	56.94978026	81.90196588	27.40573817	88.03291454	60.29571288	40.04190691	29.78679331	99.2926308	53.44163855	29.03521009	34.20266894
VNG0272H	61.16133276	39.99011643	52.91789216	17.05671816	68.66842007	53.52905973	28.81676983	21.04340622	72.04392547	45.97552728	28.58153493	25.37617373
VNG0274C	153.6009897	132.3046503	172.8065607	439.4500533	135.4141244	144.516378	249.9687243	491.407993	139.7528296	134.3900028	271.0709067	417.8793826
VNG0277G	140.8105969	133.8464379	313.5549793	358.1910814	136.6501559	130.9830717	304.2514768	420.2753523	119.109871	118.1479362	282.8664608	353.0598084
VNG0280H	34.76661311	62.15331349	136.3568923	105.7899823	29.66475747	59.81238051	206.9111089	204.9509211	33.02873374	66.67106377	198.9365566	129.3633204
VNG0281G	117.439061	99.63802503	113.7405317	44.65410485	98.19584071	116.2414345	152.1257384	68.90974571	110.8526876	87.10463145	90.28135638	50.47651948
VNG0282H	14.30198466	12.4306627	22.39678424	27.98068373	14.0083577	13.04997393	22.95289225	28.00847729	13.83078225	13.88434727	17.01281841	23.99703385
VNG0283C	268.4819721	310.8629292	382.2823662	698.3672021	256.2705437	295.4369098	513.6756761	603.5900952	267.9456025	260.6589723	432.1255877	663.9179366
VNG0284C	704.1692608	570.2686965	388.2109267	568.8128034	730.3573159	557.5238862	330.5551562	497.4839061	766.8859115	660.9473238	372.2404669	502.558571
VNG0285C	1048.928484	1685.270232	1120.278364	614.0418539	1312.528181	1551.980233	1131.895913	539.2743325	1286.05632	1969.481562	1336.527015	609.8556534
VNG0286C	3127.251035	4742.92417	3733.675678	3174.082766	3456.218919	4263.958149	5015.960883	3309.149724	3510.541537	5186.327643	5339.529768	2866.680148
VNG0287a	1624.612436	2249.082693	1833.462239	607.7174527	1670.29065	1661.938347	2557.99094	577.3599339	1735.040669	2556.553679	2697.098812	543.6569394
VNG0289H	89.76530207	59.16609997	121.2061264	350.3334922	89.2689461	70.5665257	86.61784884	343.8077635	79.68182014	68.11189226	120.9044295	378.9876381
VNG0291H	62.20781944	53.38439639	224.8461476	2262.602412	61.25223071	57.63738486	240.0839021	2256.238448	65.02531955	65.09925088	441.652766	2009.130972
VNG0293H	71.97502847	100.8907275	276.2270056	4687.722767	71.96450424	81.0790047	457.0473726	4200.382435	82.57183435	86.71167823	820.2446851	4101.837821
VNG0294G	980.9068501	523.8223444	90.4654422	103.4902001	766.8889154	482.24487	145.0890853	75.43023777	510.7067954	398.5855542	117.2750283	83.8517045
VNG0296H	195.2279044	117.272221	118.3516343	82.60051155	167.8256187	123.3705869	109.5707411	91.28688894	148.0100131	119.0648271	112.9651143	91.85071578
VNG0297H	111.6252461	97.3253436	92.66120536	75.50951636	109.7321353	102.8289612	115.9372368	84.76639687	106.7240959	100.8579943	105.2526366	75.02520929
VNG0298H	19.65069436	20.81413289	43.69568689	17.05671816	20.8751997	22.35412201	46.40840257	33.04703934	21.05581776	25.01802197	35.61349988	31.16856121
VNG0300C	56.97538603	45.86818174	49.62424742	33.15519373	53.14935714	44.9499102	69.52883418	42.82777744	49.74953019	50.29801275	62.38033418	35.58180882
VNG0301C	267.3192091	136.6409279	97.93103695	44.84575337	258.60527	146.9330398	45.23562706	38.9747594	186.6123456	144.4758022	58.9777705	60.4063266
VNG0303G	8400.497427	7387.089941	6526.466841	19549.10715	10099.06454	7560.526563	11224.80201	16139.84799	8685.318396	4876.549517	10512.78759	16876.8105
VNG0305G	17.09261581	10.69615162	51.82001058	11.11561408	17.4417787	18.24579688	8.209428614	14.81930015	12.59220474	16.11108221	13.15657957	18.20464637
VNG0306C	30.81321897	30.45030552	136.7960449	37.9464067	38.86632576	34.79993048	30.32462406	35.26993436	32.40944498	30.78133593	48.99691703	54.33811114
VNG0307G	65.57983208	63.40601593	113.0818028	31.23870855	65.23499907	66.57903366	62.15710236	30.52775831	67.70890416	75.31603472	54.21418134	48.54572366
VNG0308Gm	27.90631152	26.98128337	48.08721321	17.63166372	29.66475747	29.12077516	33.67541125	18.82051119	31.37729705	33.13905527	31.98409862	25.92782968
VNG0309C	379.7583893	275.5945373	336.8300688	642.7891317	426.5682255	343.045148	186.1362284	669.8323669	370.1282475	363.7437016	217.3104005	685.1566907
VNG0310C	905.3272564	524.1114295	478.8959453	717.7237025	756.3139787	597.7613059	520.8798686	671.0179109	636.8352724	513.4588802	341.8442313	552.7592625
VNG0311H	306.271769	186.3635787	68.28823429	154.4687061	266.4334699	184.9954638	98.68068273	125.8158583	224.5953894	182.8542338	83.47622902	119.1576853
VNG0312H	431.7338945	321.4627191	177.6372397	171.7170727	438.9285411	264.7453045	221.4870332	138.8568424	335.8609362	279.2587583	240.6746712	145.361343
VNG0314G	81.74223751	74.39125273	66.97077639	41.20443152	80.34205149	67.90819767	66.17804699	48.4591115	75.14036926	79.63852019	80.30050291	42.20168022
VNG0315G	2541.334769	2264.211484	967.0140958	469.5388708	2661.725299	1793.163085	1243.142047	475.5513419	2680.075313	2665.270738	931.3950987	468.6317301
VNG0316C	78.83533006	67.83865534	154.3621502	96.97415045	76.35928312	76.60818029	87.12046692	117.3688572	80.09467932	72.69634655	95.49862069	104.5388026
VNG0318G	138.7176235	92.98906591	102.5421396	103.4902001	122.7791351	90.14148659	54.78537055	95.13990698	120.3484486	95.09468035	81.66152838	109.5037062
VNG0319H	26.16216705	23.80134641	90.68501852	85.09194229	26.64334699	28.39577661	50.76442592	80.46879983	26.21655741	21.61242735	60.11195839	99.84972707
VNG0320H	312.4344128	264.1274919	289.4015845	825.6218185	289.3687222	254.3536585	449.8431802	743.6324816	276.6156451	295.2388561	568.228135	789.9713213
VNG0321G	1251.365519	2461.463938	6292.837641	5276.658665	1441.624811	2445.661781	8323.690457	4626.289122	1258.188326	1923.113081	9738.817773	3952.890714
VNG0322H	191.5070628	201.4923698	183.5658002	428.1427907	202.9838497	189.5871213	219.6441003	326.0246033	184.9609089	164.2544479	295.5693652	370.1611429
VNG0323H	56.85910973	64.85144182	44.35441584	57.4945556	51.22664138	79.74984069	61.15186621	61.79648163	42.73092427	47.41635577	57.61674503	55.99307899
VNG0324G	229.9945175	361.7419207	249.2191187	170.1838846	231.2752388	439.5907885	273.7593134	190.279814	264.8491587	306.765484	239.7673208	186.7355393
VNG0326G	1180.66953	1116.543323	798.5990614	526.0751838	1360.733412	1221.985059	786.0946746	509.3393462	1244.357544	1152.269839	796.4267393	542.0019715
VNG0327G	324.2945952	222.7883113	124.4997712	110.5811953	307.2225114	222.5745554	116.4398548	122.2592263	267.3263137	213.5045854	123.6264805	111.1586741
VNG0329G	733.7034405	630.0129668	505.6842558	538.5323375	704.6753268	491.0656857	953.9691128	544.7574736	712.80136	625.712518	956.3472324	436.9115129
VNG0330G	14809.41442	13429.9338	11407.64835	8792.45074	15837.13506	11178.511	17623.13014	8890.839126	15844.50286	13742.62214	18338.23039	6894.044415
VNG0331H	74.99821222	87.78553269	160.7298633	154.4687061	83.08878829	126.5122473	90.30371475	141.9688955	84.84255979	82.78214598	100.2622098	153.0845263
VNG0332C	97.55581404	62.44239867	96.61357905	67.65192709	98.33317755	72.0165228	38.36651332	61.50009563	84.42970062	64.31334443	49.45059219	86.33415628
VNG0335G	931.2568708	773.3028539	486.8006926	228.0617372	941.7187129	747.5943399	499.2672912	184.2039009	805.488244	772.677024	513.1066033	178.736528
VNG0335a	586.2650946	498.961019	283.9121766	304.3378477	519.2705926	514.6281386	332.3980892	223.1786603	424.4192285	422.1627476	318.2531231	216.8007886
VNG0335b	179.7631567	214.9830115	282.814295	141.8199038	177.1645238	194.1787788	400.5866085	180.3508829	227.8982628	243.238046	419.6495209	171.5650007
VNG0337H	2.092973364	4.336277685	8.783052641	3.449673336	2.472063123	2.779161115	2.848169111	2.074702021	2.47715503	2.88165698	2.268375788	3.861591655
VNG0339H	68.48673953	67.93501707	200.9123292	358.766027	71.1404832	74.43318464	132.356094	343.8077635	87.11328524	92.47499219	213.6809993	502.0069151
VNG0340C	255.3427504	248.227807	250.3170003	352.4416259	286.7593222	262.5703088	305.4242523	314.1691632	264.4362995	210.0989908	271.5245819	311.6856121
VNG0342G	1628.914659	1801.097027	2156.898152	2238.837995	1791.147069	1905.054528	2440.713389	1769.720824	1576.296318	1423.27658	2198.736652	2108.153215
VNG0343H	453.0124571	444.6130053	682.6627665	485.6373463	487.9577931	608.9987834	605.1521664	412.2729302	463.6408499	453.2060524	631.2889819	430.0158135
VNG0345G	1216.48263	767.4247885	522.1524795	688.0181821	1090.729184	766.9276346	422.3667252	574.8406529	915.7216429	706.1369446	342.2979065	651.5056777
VNG0346H	47.44072959	88.26734132	98.80934221	163.8594835	48.61724141	72.74152135	156.6493011	144.0435975	50.57524854	77.14981643	129.5242575	156.67029
VNG0347H	54.41730747	93.85632145	90.24586589	242.4353761	46.00784145	83.01233417	178.9320359	250.1497866	47.68523434	77.14981643	133.8341715	218.4557565
VNG0349Gm	1655.541931	1892.929752	2044.694655	5968.893114	1648.728766	1923.90449	2672.420323	5897.636882	1779.42303	1825.136744	2501.111144	5831.555054
VNG0351C	279.1793915	283.6889223	276.2270056	547.1565208	281.815196	262.0869764	265.7174241	542.9791576	273.5192013	256.7294401	255.6459514	495.1112157
VNG0352H	62.20781944	81.61838221	131.7457896	139.1368246	68.94309376	72.0165228	163.1833361	121.6664542	57.80028404	67.84992345	180.1090376	105.6421145
VNG0354C	102.5556949	96.84353497	138.7722317	160.0265131	90.23030398	90.26231968	105.2147177	132.0399644	80.50753849	81.99623953	124.0801556	130.4666323
VNG0355G	331.5037256	664.1250179	1005.000798	1513.831649	361.3332264	582.8988356	1350.869855	1472.890242	452.7000818	669.3303259	1649.336036	1511.261477
VNG0357H	3.255736344	3.661745601	28.10576845	5.941104079	4.532115725	6.162487689	3.853405268	7.557843078	4.747880475	4.715438695	8.619827996	13.23974282
VNG0359C	421.9666855	487.7830587	452.7663637	711.2076528	413.3838889	467.0199004	609.6757291	553.0562817	368.2703812	396.620788	630.8353068	580.0662321
VNG0360C	178.8329464	229.0518235	554.430198	1120.760537	194.8809762	297.8535717	433.5918623	991.2629872	206.842445	299.2993727	576.847963	1159.029152
VNG0361C	428.8269871	394.8903545	192.7880055	557.8888379	383.7191314	371.1992585	317.1520075	463.6959018	347.8338522	278.8658051	240.220996	452.9095355
VNG0363G	98.95112961	93.56723627	111.3251922	164.8177261	92.29035658	110.8039453	114.2618432	222.1413093	86.08113731	85.66380296	89.14716849	158.0494299
VNG0364G	166.6239351	169.2111914	151.9468107	162.1346468	144.0663453	148.7455362	205.2357153	159.4556696	136.0370971	149.1912409	193.7192923	147.5679668
VNG0365G	268.0168669	206.7922647	169.512916	191.2652216	257.3692384	224.6287179	163.6859542	188.6496909	256.7984048	242.7141084	164.4572447	219.5590684
VNG0367H	14.41826095	19.27234527	54.67450269	53.66158523	13.32167349	17.76246452	43.3926941	51.71935753	10.32147929	15.32517576	45.59435335	47.99406771
VNG0368C	137.4385843	146.1807389	224.406995	216.9461231	126.6245666	147.4163722	258.3456923	199.023201	129.4313503	134.5209872	220.0324515	177.6332161
VNG0370Hm	1008.929438	776.2900674	269.2005635	173.6335579	1034.695754	707.4777534	292.8588003	160.1966346	1002.628499	734.9535144	256.7801393	187.5630232
VNG0371G	974.2791011	485.0849304	240.2164897	158.3016764	1028.79027	485.9906958	243.9373074	142.8580535	847.8063092	493.5492501	264.0389418	141.2239234
VNG0373H	583.5907397	544.0583069	428.6129689	503.6523071	642.0497277	601.2654655	342.115372	360.2571867	678.5340487	735.3464676	372.694142	472.2174938
VNG0374G	939.1636591	713.9440304	352.6395635	718.298648	952.0189759	701.3152657	381.1520428	543.8683156	807.5525399	677.713328	335.4927791	625.3020201
VNG0375G	117.9041662	109.3705594	59.06602901	91.60799193	115.088272	86.87899311	55.95814606	76.61578179	95.57689826	93.26089864	51.94580556	68.95699383
VNG0376G	1463.802316	1246.43893	990.7283379	1932.775311	1658.067671	1381.726406	1159.204828	1499.861368	1143.000617	1089.790276	1168.894044	1515.123068
VNG0378C	220.2273084	180.6782369	77.73001587	63.24401117	221.9363337	163.9705058	60.64924813	69.20613171	180.6258876	178.6627328	58.52409534	54.06228316
