"transcript_id"	"WTCMA"	"WTCMB"	"WTCMC"	"WTCM_1"	"WTCM_2"	"WTCM_3"	"WTMA"	"WTMC"	"WTM_1"	"WTM_2"	"WTM_3"	"KOCMA"	"KOCMB"	"KOCMC"	"KOCM_1"	"KOCM_2"	"KOCM_3"	"KOMA"	"KOMB"	"KOM_1"	"KOM_2"
"VNG_RS00415"	1152.86454503506	866.004478362373	1350.89756815598	1400.3498858932	1155.05784465328	1099.29434905353	1145.32496346104	1074.55447503564	1131.85082812153	944.567096839841	1209.00065796307	1205.79697365337	998.769555939866	770.836074077179	1239.4752271056	1153.22561259775	1459.72288366827	879.294438116602	951.958526778859	1097.33434392708	1259.68047988747
"VNG_RS00420"	750.412400327492	473.056000351793	677.483268367382	610.852213599502	504.321030764109	465.022871124288	734.116563523987	620.996807062547	435.661252256498	410.802849809043	539.400293552754	701.730342983848	546.840127036689	371.411324608356	455.972751940404	499.731098792356	825.606706246786	507.176579826253	712.901677004795	342.511901080375	696.139212569392
"VNG_RS00425"	1566.47767907384	1215.94786543188	1761.35477354072	1671.19945230053	1742.75452969694	1360.56161586894	1979.98778151509	1998.22972583682	2176.85888170689	1953.40946950014	1777.73173670901	1595.80825932002	1492.63627006483	1317.33130406345	1820.67993204372	1622.20402838749	2078.14311610408	1603.18658157892	1558.1383958488	1970.81447593991	2386.76301452363
"VNG_RS00430"	205.49350945101	257.608927107795	258.888125825073	282.375079871468	260.294725555669	253.051315028764	320.330054496419	350.518197764193	392.239864988408	410.802849809043	323.711714632124	247.925389773219	231.206875104312	237.880666106797	314.685420353236	305.604787338403	345.310789684967	315.607932961518	315.042777023676	328.053611223998	453.042979608652
"VNG_RS00435"	8.53487419445091	8.43237077275923	2.54310536173942	25.9324052943185	22.3690779774403	13.1455228586371	9.02338181680055	8.27995742750062	8.6842774536179	19.5620404670973	21.1038576390003	8.69913648327084	2.75903192248582	6.53646580077559	6.42215143578033	9.61021343831454	21.9743229799525	14.9751302121401	14.5141658791395	22.4352773633433	27.6245719273568
"VNG_RS00440"	1360.98416962283	1044.77073874487	1224.25092114136	1302.383021448	1035.07824459246	1005.63249868574	1276.80852707728	1178.51394051426	829.348496820509	824.400276827672	1232.96605562092	1257.50850719282	816.121642671305	476.928558249448	960.11163964916	861.075124072983	1126.96884997185	834.086497853537	1138.08135981724	689.510857633418	1171.28184971993
"VNG_RS00445"	0.656528784188532	0	0	2.88137836603539	0	3.28638071465928	0	1.83999053944458	0	0	0	0	0	0	0	0	0	0	0.853774463478797	0	0
"VNG_RS00450"	133.93187197446	131.123365516406	108.336288410099	121.017891373486	124.046705147623	185.680510378249	150.819381795095	116.839399254731	131.711541379871	81.0427390779745	172.050093633206	114.055345002884	123.604630127365	134.697884537411	102.754422972485	134.542988136404	131.845937879715	132.798324522752	167.339794841844	185.464959536971	226.521489804326
"VNG_RS00455"	518.65773950894	494.136927283691	618.483223975027	613.733591965538	618.199973194714	583.332576852022	588.453399909921	672.516542166995	707.768612469859	653.931067042967	627.034956629959	586.225141900418	507.661873737391	454.517818361074	700.014506500056	739.98643475022	618.420232435805	628.10782002995	672.774277221292	788.226078032129	944.760359915604
"VNG_RS00460"	11.160989331205	16.4431230068805	19.3276007492196	11.5255134641416	20.3355254340366	13.1455228586371	33.5154181766878	34.0398249797248	17.3685549072358	25.151194886268	21.4615501413563	18.8481290470868	10.4843213054461	5.83613017926392	9.6332271536705	17.2983841889662	18.8351339828164	31.645558184145	36.7123019295883	23.4324008017141	11.0498287709427
"VNG_RS00465"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
