"ID"	"Pexp"	"PS"	"C"	"Sexp"	"Sstat"	"baseMean"	"baseMeanA_Pexp"	"baseMeanB_PS"	"foldChange"	"log2FoldChange"	"pval"	"padj"
TK0625	23.30952381	35.48809524	210.95	18.64285714	2.75	22.30192861	28.39188082	16.21197641	0.571007483	-0.808418442	0.685846425	1
TK0626	96	192	284.8928571	84	6	103.7197561	118.5052417	88.93427058	0.750466978	-0.414139503	0.807919845	1
TK0627	177.2	510.4	2096.316667	277.0333333	3	227.3628478	218.4940393	236.2316562	1.081181239	0.112608383	0.987960383	1
TK0628	2449.916667	1416.62619	1835.208333	1852.75	46.33333333	1840.352983	3024.352522	656.3534449	0.217022797	-2.204081494	0.257271328	1
TK0629	145.5	206.9583333	631.0833333	195.75	10.5	138.0544911	180.2267217	95.88226047	0.532009125	-0.910477105	0.62082593	1
TK0630	972	2336.5	765.7595238	543.75	11	1140.949599	1199.865572	1082.033625	0.90179571	-0.149127448	0.907586337	1
TK0631	51.61111111	224	104.6666667	46.5	5	83.97349413	64.19033924	103.756649	1.616390414	0.692775701	0.75812085	1
TK0632	12.5	45.5	129	8.5	2	18.0601621	14.81315521	21.30716899	1.438395041	0.524459952	0.858431654	1
TK0633	28.5	56.33333333	201.5	9.125	1	30.25159554	34.56402882	25.93916225	0.750466978	-0.414139503	0.825087246	1
TK0634	282	422.2909091	447.7	325.875	7.541666667	271.7896315	348.1091474	195.4701155	0.561519618	-0.832591667	0.645646164	1
TK0635	23.5	34.83333333	48.25	4.5	15.75	22.91914341	29.62631042	16.21197641	0.547215505	-0.869818987	0.662514986	1
TK0636	11.5	58.75	52.22619048	31	2.5	21.07095772	14.81315521	27.32876023	1.844897987	0.883541045	0.717638175	1
TK0637	8	16.75	26.26666667	7	2	8.874912674	9.875436806	7.874388541	0.797371164	-0.326676662	0.910315534	1
TK0638	62.03333333	55.68333333	99.41666667	65.25	1	51.23689875	76.53463525	25.93916225	0.338920571	-1.560980892	0.426257391	1
TK0639	24.5	42.75	65.5	29.5	0	24.77194072	29.62631042	19.91757102	0.672293334	-0.572837249	0.770097771	1
TK0640	156.5	177.5	239.1547619	177.1666667	13	137.5102489	192.5710177	82.44948002	0.428151032	-1.223808291	0.51616378	1
TK0641	68.5	207	910.4166667	131.5833333	2.166666667	89.91173666	83.94121285	95.88226047	1.142254885	0.191884613	0.959645233	1
TK0642	38.5	116.5	756.5	52.25	1	50.31972332	46.90832483	53.73112181	1.145449598	0.195913978	0.963625554	1
TK0643	183.6666667	404	1830.9	252	7.5	207.1337871	227.1350465	187.1325277	0.823882226	-0.279489977	0.857688801	1
TK0644	39.5	67.7	1066	40.7	1	40.4373691	49.37718403	31.49755416	0.637896931	-0.648604757	0.72904049	1
TK0645	64	134	1733.366667	119.3333333	1.5	70.53610206	79.00349445	62.06870968	0.785645117	-0.348050313	0.837093464	1
TK0646	27	92	790.4444444	64	1	37.9719686	33.32959922	42.61433799	1.27857337	0.354534951	0.903842374	1
TK0647	49.33333333	66	297.25	59.75	6	45.52910297	60.48705044	30.57115551	0.505416536	-0.984455228	0.606763362	1
TK0648	36.39166667	108.625	303.1666667	58.4	0	47.46409608	44.43946563	50.48872653	1.136123619	0.18411982	0.969274543	1
TK0649	31.39166667	107.625	707.8409091	90	6.333333333	44.14642241	38.26731762	50.0255272	1.307265058	0.386551688	0.888354409	1
TK0650	116	210.6666667	1601.333333	263.5	6	120.4644457	143.1938337	97.73505777	0.682536777	-0.55102131	0.753680093	1
TK0651	51.75	83.83333333	344.3666667	59.78333333	3.5	51.54954131	64.19033924	38.90874338	0.606146405	-0.722261799	0.698063331	1
TK0652	24	256.6742424	172.3095238	44.5	4.9	74.33426859	29.62631042	119.0422268	4.018125277	2.006522545	0.329550925	1
TK0653	74.36666667	215.35	895.152381	100.5	0	95.46782277	91.34779046	99.58785508	1.090205407	0.124599981	0.986814591	1
TK0654	2109.5	3937.25	90796.43333	2642	75.5	2214.131102	2604.646458	1823.615746	0.700139453	-0.51428579	0.761798975	1
TK0655	68	161.5	537.3928571	85.5	17	79.48975183	83.94121285	75.0382908	0.893938606	-0.161752342	0.910640933	1
TK0656	909	778.0833333	3258.166667	473	85	741.2327913	1122.096507	360.3690756	0.321156936	-1.638649643	0.389835174	1
TK0657	1042.5	1734.416667	2096.616667	1083	72	1044.731638	1286.275644	803.1876312	0.624428858	-0.679390882	0.699465725	1
TK0658	91	199.5	515.85	112	6.5	102.4864794	112.3330937	92.63986519	0.824688987	-0.278077954	0.861861764	1
TK0659	28.5	56.2	366.3333333	30.33333333	2	30.25159554	34.56402882	25.93916225	0.750466978	-0.414139503	0.824798833	1
TK0660	33.5	52.5	429.8166667	37.5	2	33.26008535	41.97060643	24.54956427	0.584922792	-0.77368189	0.687258964	1
TK0661	14	47.2	132.3468254	12.55882353	2	19.52619136	17.28201441	21.77036832	1.259712427	0.333094426	0.929545843	1
TK0662	22.5	45.16666667	180.9666667	38.5	7.5	24.00071044	27.15745122	20.84396967	0.767523046	-0.381718026	0.843277213	1
TK0663	331	2589	2505.833333	1249.5	54.5	803.9096264	408.5961979	1199.223055	2.934983392	1.55335234	0.438955829	1
TK0664	509	3705.833333	4923.837302	1830.166667	92	1172.470684	628.3246668	1716.616702	2.732053654	1.449985817	0.471149244	1
TK0665	3574	5749.366667	4534.916667	2453.95	188.9	3537.392159	4411.851393	2662.932925	0.60358627	-0.728368107	0.680747996	1
TK0666	228.1428571	208	535.5	237	15	188.8977044	281.449949	96.34545979	0.342318271	-1.546589799	0.418250096	1
TK0667	33	51.5	137.2	60.16666667	0.2	32.41127089	40.73617683	24.08636495	0.591277013	-0.758093905	0.694091421	1
TK0668	383	321.25	1285.666667	294.25	6	310.7367604	472.7865371	148.6869836	0.314490731	-1.668910598	0.38337108	1
TK0669	104.5333333	135.6583333	1804.50119	125	9.333333333	96.3051082	129.6151081	62.99510833	0.486016709	-1.04092218	0.578220284	1
TK0670	638.0333333	872.9	1664.416667	456.3095238	88	595.9695484	787.5660853	404.3730115	0.513446451	-0.961714273	0.598431476	1
TK0671	453.2	919.0428571	1880.191667	531.65	32	492.4383948	559.1966092	425.6801805	0.761235268	-0.393585692	0.810207203	1
TK0672	6.5	16.75	9.55952381	18.75	0	7.640483073	7.406577605	7.874388541	1.063161552	0.088360837	1	1
TK0673	259	343.3333333	287.4595238	378.625	17	239.2973177	319.7172666	158.8773688	0.496930837	-1.008883025	0.58433809	1
TK0674	127.5	179.25	413.5	174	2.525	120.4598341	158.0069889	82.91267934	0.524740582	-0.930323726	0.614838033	1
TK0675	254.3333333	461.5	528.5	258.5	28	263.7716036	313.5451186	213.9980886	0.682511307	-0.551075149	0.750267865	1
TK0676	157.5	195	642.5	143.5833333	12	142.6818727	195.0398769	90.32386856	0.463104622	-1.110589938	0.552519342	1
TK0677	38	136.6666667	793.0214286	191.6666667	0.25	55.18331624	46.90832483	63.45830765	1.352815473	0.435965066	0.865182177	1
TK0678	1488.2	7576.771429	5343.496667	1683.25	111.3333333	2673.246269	1836.831246	3509.661293	1.910715152	0.934112718	0.653106828	1
TK0679	45.5	63.23333333	379.575	52	1	42.98265958	56.78376164	29.18155753	0.513906735	-0.960421536	0.616196628	1
TK0680	284	532	274.65	442	10	298.500024	350.5780066	246.4220414	0.702902169	-0.508604187	0.766304017	1
TK0681	484	974	381	683	20	524.3100351	597.4639268	451.1561435	0.755118633	-0.405224778	0.805538231	1
TK0682	276.6666667	476.0666667	1094.308824	384.5409091	18.25	281.2099393	341.9369994	220.4828791	0.644805562	-0.633063906	0.718908311	1
TK0683	243.5	216.6666667	1551.069048	134.5	5.7	200.8575382	301.2008226	100.5142537	0.33371175	-1.583325608	0.407794834	1
TK0684	222.95	272.8928571	1526.726923	107.2769231	40	200.8656085	275.277801	126.453416	0.459366558	-1.122282262	0.546907546	1
TK0685	420.8333333	1380.5	511.0833333	976.2333333	13.75	579.4549659	519.6948619	639.2150698	1.229981508	0.298636625	0.909294212	1
TK0686	559	1384.5	984.75	1907.833333	20	665.557007	690.0461468	641.0678671	0.929021733	-0.106215749	0.925554459	1
TK0687	13.5	13.83333333	214.3928571	13.83333333	2	11.88340249	17.28201441	6.484790563	0.375233489	-1.414139503	0.515142671	1
TK0688	14.5	45.5	308.95	16.97619048	0.5	19.2945917	17.28201441	21.30716899	1.232910035	0.302067531	0.941896767	1
TK0689	7	3.5	132.3333333	14.5	0.5	5.246902255	8.641007205	1.852797304	0.214419137	-2.221494425	0.383056002	1
TK0690	39.33333333	75.83253968	581.8988095	60.83333333	2.5	41.6729516	48.14275443	35.20314877	0.731224235	-0.451614209	0.80370326	1
TK0691	256	384.3333333	991	1012.433333	11.83333333	246.9412595	316.0139778	177.8685412	0.562850233	-0.829177003	0.647053728	1
TK0692	9.5	22.5	159.7289683	15.16666667	3.333333333	11.26734059	12.34429601	10.19038517	0.825513676	-0.27663598	0.914730959	1
TK0693	7.783333333	10.2	248.375	12	1	7.253715033	9.875436806	4.631993259	0.469041861	-1.092211408	0.651766831	1
TK0694	19	65.53333333	369.3666667	43.75	2	27.01265896	23.45416241	30.57115551	1.303442646	0.382327103	0.900310974	1
TK0695	47.28571429	176.8452381	125.4761905	120	20	70.00223596	58.01819124	81.98628069	1.413113352	0.498877195	0.836944524	1
TK0696	5.5	16.58333333	78.33333333	18	2	7.640483073	7.406577605	7.874388541	1.063161552	0.088360837	1	1
TK0697	42.25	134.3333333	150.5	92	4	56.95737645	51.84604323	62.06870968	1.197173512	0.259632264	0.936347981	1
TK0698	52.21785714	151.7607143	172.3428571	60	3	67.29831839	64.19033924	70.40629754	1.096836352	0.133348292	0.986012306	1
TK0699	117.3333333	516.7083333	274.245671	325.4	0	191.9511574	144.4282633	239.4740515	1.658083024	0.729516247	0.737383355	1
TK0700	19.75	51.58333333	282.4242424	25.16666667	1	24.38747848	24.68859202	24.08636495	0.975607071	-0.03562788	0.980260146	1
TK0701	7	65.41666667	220.7333333	24.1	2.5	19.3744817	8.641007205	30.10795619	3.484310969	1.800873388	0.428213804	1
TK0702	6.833333333	32.83333333	179.0333333	7.592857143	3.833333333	11.96329248	8.641007205	15.28557776	1.768957876	0.822899694	0.768420598	1
TK0703	2.7	36.11111111	74.64285714	7.75	2.25	10.18923227	3.703288802	16.67517573	4.502801867	2.170822997	0.392582206	1
TK0704	24	74.25	259.7	30.125	4	31.95153027	29.62631042	34.27675012	1.156969924	0.210351362	0.965100365	1
TK0705	923	1928.833333	674.0333333	193.3333333	18	1016.445011	1139.378522	893.5114997	0.784209534	-0.350688913	0.826430368	1
TK0706	295.1428571	895.3333333	923.4166667	138.5	21.625	389.3600645	364.1567322	414.5633967	1.138420246	0.187033225	0.956052638	1
TK0707	214.5	427.25	4451.816667	110	16	230.9770234	264.1679346	197.7861122	0.74871355	-0.41751423	0.802476154	1
TK0708	41	93.7	392.0526316	16.33333333	3.2	47.07617513	50.61161363	43.54073664	0.860291414	-0.217102656	0.894389219	1
TK0709	177	193.6	345.6666667	94.25	8	154.1773543	218.4940393	89.86066923	0.411272864	-1.281832211	0.497421451	1
TK0710	162	217.6	1107.481746	46	2.5	150.4775242	199.9775953	100.9774531	0.504943831	-0.985805181	0.594262309	1
TK0711	12.5	36.75	68	22	0	15.97576513	14.81315521	17.13837506	1.156969924	0.210351362	0.984587095	1
TK0712	12	26	130.4761905	24.33333333	3.166666667	13.42816884	14.81315521	12.04318247	0.813005893	-0.298662286	0.897333229	1
TK0713	5.6	10.93333333	29.83333333	8.333333333	2	6.250885095	7.406577605	5.095192585	0.687928063	-0.539670385	0.858887282	1
TK0714	14.36111111	38.64166667	44.09126984	29.23376623	3.5	17.67339406	17.28201441	18.06477371	1.045293291	0.063907794	1	1
TK0715	0.25	2	2	0	0.666666667	0.463199326	0	0.926398652	Inf	Inf	1	1
TK0716	0	1.7	6.5	0.166666667	0	0.463199326	0	0.926398652	Inf	Inf	1	1
TK0717	77	352.5	319.5333333	53.5	12	129.048621	95.05107926	163.0461627	1.715353092	0.778505575	0.720523323	1
TK0718	34	83.66666667	255.5194444	18	2	40.4396749	41.97060643	38.90874338	0.927047443	-0.109284922	0.94012727	1
TK0719	77	149.5	391.45	71.83333333	17.33333333	82.26548908	95.05107926	69.47989889	0.730974329	-0.452107353	0.794835859	1
TK0720	34.5625	80.83333333	213.2222222	24.5	0	40.36209071	43.20503603	37.5191454	0.868397503	-0.203572517	0.902324315	1
TK0721	7	23	45	17.5	0.333333333	9.647295851	8.641007205	10.6535845	1.232910035	0.302067531	0.974218975	1
TK0722	2	14.5	62.1	5.7	0	4.476824882	2.468859202	6.484790563	2.626634422	1.393215419	0.700879102	1
TK0723	18.33333333	88	157.8333333	44	5	31.49063675	22.21973281	40.76154068	1.834474835	0.875367114	0.70577842	1
TK0724	2.333333333	160.9166667	1141.833333	177.8333333	47.5	38.52197534	2.468859202	74.57509148	30.20629586	4.916777375	0.039202343	1
TK0725	3	45.58333333	262.25	15.5	3	12.5052289	3.703288802	21.30716899	5.753580164	2.524459952	0.300702445	1
TK0726	6.533333333	11.83333333	220.5916667	11.5	1.5	7.099699558	8.641007205	5.558391911	0.64325741	-0.636531925	0.811400723	1
TK0727	12	27.05555556	164.9246753	26.58333333	23.03333333	13.6597685	14.81315521	12.5063818	0.84427535	-0.244214502	0.917524643	1
TK0728	202	485.6666667	503.4583333	353.0833333	13.25	237.2348259	249.3547794	225.1148724	0.902789483	-0.147538482	0.910596078	1
TK0729	16.5	34.33333333	167.6583333	11.5	2	17.74982535	19.75087361	15.74877708	0.797371164	-0.326676662	0.874834175	1
TK0730	40.58333333	98.38333333	662.1666667	53.85	4	48.00257379	50.61161363	45.39353394	0.896899559	-0.156981664	0.918223034	1
TK0731	13	45.33535354	311.7	23.5	2	18.44577724	16.04758481	20.84396967	1.298885154	0.377273875	0.913979166	1
TK0732	14.16666667	108.4	595.125	56	6	33.65377081	17.28201441	50.0255272	2.894658343	1.533393077	0.478611597	1
TK0733	18	51.75	170	45.5	3.5	23.15304888	22.21973281	24.08636495	1.084007857	0.116375213	1	1
TK0734	11.5	49	166.4166667	41.16666667	4.166666667	18.75496109	14.81315521	22.69676697	1.532203413	0.61560784	0.821544735	1
TK0735	10.75	28.8125	289.3611111	41.33333333	1	13.50575303	13.57872561	13.43278045	0.989251925	-0.015590127	1	1
TK0736	35.5	48.16666667	485.6666667	40.15277778	0	33.33651664	44.43946563	22.23356764	0.500311319	-0.999102004	0.607935002	1
TK0737	34	39.5	36.66666667	20.5	2.5	30.24928973	41.97060643	18.52797304	0.441451163	-1.17967425	0.551762539	1
TK0738	1602	6319	1927.833333	6033	35.33333333	2452.256381	1977.55622	2926.956541	1.480087651	0.565682615	0.798603827	1
TK0740	7	19	3.833333333	3	2	8.720897199	8.641007205	8.800787193	1.018490899	0.026433088	1	1
TK0739	1	4	11.01111111	2	0.5	1.543613452	1.234429601	1.852797304	1.500933956	0.585860497	1	1
TK0741	27.11904762	76.96031746	281.7619048	48.67460317	5	34.49797366	33.32959922	35.6663481	1.07011032	0.097759535	1	1
TK0742	89	103	1440.842857	116.4761905	11	78.78688252	109.8642345	47.70953057	0.434258982	-1.203372407	0.526635986	1
TK0743	59	144.4761905	757.1666667	104.125	3	69.76602469	72.83134645	66.70070293	0.915824109	-0.126857551	0.925997378	1
TK0744	2435	1728.75	1347.616667	2178.333333	26.33333333	1903.353856	3005.836078	800.8716345	0.266438892	-1.908123407	0.321508336	1
TK0745	28.25	66.08333333	788.8864469	59.33333333	2.5	32.56759217	34.56402882	30.57115551	0.884478938	-0.177100306	0.916747184	1
TK0746	90.25	356.2670996	861.3583333	190.6666667	7.75	137.9988121	111.0986641	164.89896	1.484256912	0.569740831	0.802776978	1
TK0747	68.53333333	233.6833333	305.9166667	112	3	96.78214236	85.17564245	108.3886423	1.272530962	0.34770076	0.895434459	1
TK0748	3.5	24.33333333	233.3095238	25	1	8.027251113	4.937718403	11.11678382	2.251400934	1.170822997	0.684041279	1
TK0749	259.5	765	624.3333333	293	33	337.6495903	320.9516962	354.3474843	1.104052381	0.142808621	0.974590693	1
TK0750	349.3333333	434.5	551.1666667	643	18	315.9222191	430.8159307	201.0285075	0.466622734	-1.099671497	0.55298067	1
TK0751	29.25	99.58333333	224	48.25	1	41.05919551	35.79845842	46.31993259	1.293908583	0.371735691	0.895878338	1
TK0752	35	183.3958333	483.8666667	83.5	2.316666667	63.98525634	43.20503603	84.76547665	1.961935099	0.972277318	0.654358136	1
TK0753	58	103.1428571	99.5	77	3	59.65322371	71.59691685	47.70953057	0.66636292	-0.585619971	0.747278458	1
TK0754	54.08333333	157.0373016	1125.718687	95.5	5.5	69.69074631	66.65919844	72.72229417	1.090956625	0.125593743	0.988757251	1
TK0755	45	75.5	1232.166667	83.75	2	45.3762404	55.54933204	35.20314877	0.63372767	-0.658065086	0.723459938	1
TK0756	11	32	334.1428571	15	0	14.20055202	13.57872561	14.82237843	1.091588331	0.126428878	1	1
TK0757	9.833333333	64.41666667	228.6666667	24.5	3.333333333	20.99452643	12.34429601	29.64475686	2.401494329	1.263932402	0.58417528	1
TK0758	74.53333333	164.9333333	600.7333333	465.5611111	10.5	84.50505442	92.58222006	76.42788878	0.825513676	-0.27663598	0.863846197	1
TK0759	97.5	209.25	988.5909091	116.25	6	108.89138	120.9741009	96.80865912	0.800242849	-0.321490215	0.844092736	1
TKt10	60.15	109.8166667	113.5916667	101.0944444	18.58333333	62.50885095	74.06577605	50.95192585	0.687928063	-0.539670385	0.763857327	1
TK0760	87	166.2833333	1189.644444	139.3111111	3.5	92.14323169	107.3953753	76.89108811	0.715962749	-0.482043568	0.78220762	1
TK0761	18.99358974	319.6666667	580.6761905	130.0833333	40	85.83897336	23.45416241	148.2237843	6.319721919	2.659861078	0.194206009	1
TK0762	145.5	421.25	448.8333333	368	9.333333333	187.616819	180.2267217	195.0069162	1.082008896	0.113712361	0.988095197	1
TK0763	83.45	775.2	81.58333333	105	4.25	230.7185672	102.4576569	358.9794776	3.503686192	1.808873566	0.368786042	1
TK0764	218.0833333	2858.771429	1729.842857	581.6984127	37.7	796.6962629	269.105653	1324.286873	4.921066719	2.298971077	0.246861429	1
TK0765	134.5833333	102.825	1186.74359	213	44	107.1787633	166.6479961	47.70953057	0.286289255	-1.804454573	0.35307214	1
TK0766	392	886.95	933.5	719.5	26.5	447.3771028	483.8964035	410.8578021	0.849061492	-0.236059053	0.873283432	1
TK0767	26.5	36.5	502.6011905	55.5	2	24.38517268	32.09516962	16.67517573	0.519554062	-0.94465422	0.634523572	1
TK0768	26	52.75	529.4761905	38.83333333	6	28.32236695	32.09516962	24.54956427	0.764899035	-0.386658767	0.836888798	1
TK0769	40.1	85.9	327.675	44.8	12.5	44.60616303	49.37718403	39.83514203	0.806752001	-0.309802843	0.858169412	1
TK0770	65	161	864.75	267.3333333	3.333333333	77.40650776	80.23792405	74.57509148	0.929424488	-0.105590438	0.933665734	1
TK0771	5.5	19.78333333	151.2261905	26.83333333	1	8.335282062	7.406577605	9.263986519	1.250778296	0.322826091	0.975272992	1
TK0772	15	102.5	137.4166667	98.33333333	0	32.88138763	18.51644401	47.24633125	2.551587725	1.351395243	0.537918481	1
TK0773	1128	2160.5	1573.5	1482.5	77	1196.473567	1392.43659	1000.510544	0.718532213	-0.476875259	0.776630837	1
TK0774	457	1351.166667	835.3666667	934.3333333	19	594.9583084	564.1343276	625.7822893	1.10927887	0.149622101	0.970948574	1
TK0775	81	167	590.9928571	156.3333333	7	88.67154255	99.98879766	77.35428743	0.773629539	-0.370285214	0.826288342	1
TK0776	86.75	298.25	1032.2	262.8333333	6	122.7143872	107.3953753	138.0333991	1.285282525	0.362085521	0.887834397	1
TK0777	23.75	48.91666667	507.8111111	42.83333333	2.5	26.16153869	29.62631042	22.69676697	0.766101707	-0.38439216	0.839852922	1
TK0778	50.5	103.4166667	1003.533333	66.08333333	5	54.71550531	61.72148004	47.70953057	0.772980987	-0.371495166	0.830815754	1
TK0779	117	378.3409091	415.5	202	6.5	159.7588042	144.4282633	175.0893452	1.21229281	0.277738201	0.92116069	1
TK0780	12	29.84285714	92.27272727	16.09090909	2.428571429	14.35456749	14.81315521	13.89597978	0.938083722	-0.092211408	0.975245154	1
TK0781	291.1666667	759	3163.608333	438.5	25.5	355.3936511	359.2190138	351.5682884	0.97870178	-0.031058771	0.957296559	1
TK0782	876.5	2997	1243.166667	1116	45	1234.784355	1081.36033	1388.20838	1.283761149	0.360376806	0.88310245	1
TK0783	503.5	2036.083333	805.5	1569.833333	32	782.6131732	622.1525188	943.0738276	1.515824174	0.600102419	0.785423105	1
TK0784	101.5	287.3	1358.45	98.19444444	12	129.4250129	125.9118193	132.9382065	1.055804033	0.078342081	1	1
TK0785	220.5	142.9333333	400.7916667	133.5	10	168.9060079	271.5745122	66.23750361	0.243901768	-2.03562788	0.296840742	1
TKt11	1013.952381	5024.333333	3524.47619	3185.125	110.0833333	1789.412514	1251.711615	2327.113414	1.859145018	0.894639309	0.6683935	1
TK0786	36.125	86	553.5	58.08333333	1	42.13730383	44.43946563	39.83514203	0.896391112	-0.15779975	0.919867562	1
TK0787	28.54166667	54.5	380.9166667	45.16666667	9.366666667	30.63721067	35.79845842	25.47596293	0.71164972	-0.490760785	0.794684987	1
TK0788	34	97.33333333	347.6944444	88	3	43.45047052	41.97060643	44.93033462	1.070519071	0.098310498	1	1
TK0789	194.5	690.5	1686	323.5	19	279.5434387	239.4793426	319.6075349	1.334593337	0.416400206	0.862150082	1
TK0790	110	113.5	1892	92	0.5	94.29598962	135.7872561	52.80472316	0.388878343	-1.362609203	0.475639009	1
TK0791	67.5	97.16666667	497	50.5	3.5	64.43577373	83.94121285	44.93033462	0.535259536	-0.901689502	0.630524151	1
TK0792	109	121.1666667	244.5	77.5	9	95.29997246	134.5528265	56.04711844	0.416543598	-1.263460591	0.506358633	1
TK0793	84.5	183.825	861.1666667	124.8928571	4	94.46038122	103.6920865	85.22867597	0.821940023	-0.28289497	0.860503654	1
TK0794	99.53333333	122	829.6111111	82.5	7.5	89.97663892	123.4429601	56.51031776	0.457784856	-1.127258356	0.550251762	1
TK0795	90.25	197.8333333	1098.083333	141	16.58333333	101.4060653	111.0986641	91.71346654	0.825513676	-0.27663598	0.862446869	1
TK0796	29	74.6	374.375	64	4	35.26920393	35.79845842	34.73994945	0.970431437	-0.043301808	0.969165187	1
